fusion_lon,is_disabled,lon,fusion_lat,lat,bike_id,name,is_reserved,type,rental_uris
0.0,0,-77.11946633333334,0.0,38.885026,6ea3f4a8359b647617e699bfe77b9d45,719-949,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02093466666666,0.0,38.93483466666667,624b06aec50bc86b827d52ebc9805e16,589-713,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02742733333334,0.0,38.9357975,8af1ea4c97f63bcdb2389bf5fe46651e,588-516,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.99255566666666,0.0,38.9231855,53fa29b2abec6f6528e502ddd285b6c5,365-888,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.098462,0.0,38.84844366666667,53c1bd140e0f45ff71f8f732d0ea41ab,612-490,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.09727133333334,0.0,38.93260016666667,2d04dfbdcfcd5d6edc79d06f5399c5eb,393-570,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.01036016666667,0.0,38.984314,0ed811f343bbdebc5f26dbf4b2f2951e,167-789,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.03901833333333,0.0,38.90351366666667,ddc56b857dd29dc354d2f9b89a362200,686-286,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.01113616666666,0.0,38.9629975,88e55f021bedfb03a41a20c77c482629,146-564,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0634125,0.0,38.906001833333335,dbc0259b72c402c037400847d9d6f1e0,385-956,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.08289633333334,0.0,38.9358185,3981cd65c822b614be08124cbdd5441b,781-282,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.01214866666666,0.0,38.87081666666667,43bccbe29639a7e0d8ecbf278df5256b,987-021,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.9650365,0.0,38.860512,9c20517aefe71649a007c0727e556064,208-164,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.06756333333334,0.0,38.915639,eee8050004f57afd0fcdb47b525f7a9f,653-697,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.12708666666667,0.0,38.89586716666667,69cb5b3f0a04c2c126012e98ed4073b9,624-773,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02565533333333,0.0,38.983912333333336,79685334ec3195358b1438cbf0a35ca1,615-736,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.00181283333333,0.0,38.95796133333333,d78951695c0b997045118d97425b9056,229-812,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.96941533333333,0.0,38.94299066666667,d3485fd1a3a71ae4910a74ff09cc3203,188-916,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.99104416666667,0.0,38.85778633333334,18572c0d21df3c955b6cced7b6d5ce94,119-637,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02546,0.0,38.996905,e0a85b18024a43089052e37bb62ab578,766-168,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.029543,0.0,38.943079,7e2255f8d2e5d465c2bd30dc79841af4,861-699,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.137793,0.0,38.918079,568562a37f61bdbd6ca2597d51789104,669-699,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.06816283333333,0.0,38.847829,ebe9d0a5fa52146003b7c623bc316e9a,713-633,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.05930833333333,0.0,38.80614383333333,0c5e32ec6afd7b3670b51c31f619b8de,219-310,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.22881433333333,0.0,38.9210755,bb3aecb3f91bbd466f9cc2234ae58904,207-999,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02205433333333,0.0,38.88346116666666,5b0cfec91866bc18224a6204aa433af5,423-571,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.100635,0.0,38.989359666666665,5c618256ffda22e8cab7134c4b5b97de,676-671,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.14018233333333,0.0,38.878186166666666,64bb5859fd9555fbfc0d74427cbed80a,237-341,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02593916666666,0.0,38.92348833333333,a5ed3b8ac22092699c9cd22caca71f2d,319-073,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.04183983333333,0.0,38.90299183333333,5e537302d95f978d1783a69028e00f1b,304-660,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0277905,0.0,38.926784,9c59ee9d2396dad3587712930788e08c,368-415,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.988799,0.0,38.837588,8ae45f902b006f619e5d8793580d1836,136-129,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.009627,0.0,38.969158166666666,d8c2746f04df3e9adec28a68904e44fd,151-348,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.03073383333333,0.0,38.89702183333333,49f5442bdfed57979e878b3948b253c4,210-585,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.96129733333333,0.0,38.972339833333336,a045aca240f0acc599379e5357f9dce9,579-614,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.200607,0.0,39.094859,863e584d52d45ed0be51a5805039f142,595-210,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.9960385,0.0,38.932449166666665,0ff09c69946be1cc0f8154677d09a385,252-225,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.08998566666666,0.0,38.8417155,4d672c3b721ec2211bec266b4dd7c736,261-783,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.8724465,0.0,38.9194495,6f73be160908ab8d6ec36ab8f2bac9b9,587-226,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.040204,0.0,38.80532766666666,744f076f5309ceec5945cf3f177539c5,369-299,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02650816666667,0.0,38.96088016666667,5508632fe53af47244b8f167ca64ad00,263-067,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.9950625,0.0,38.880987833333336,3f2b06823558ff7bdf196ae81fd57e3e,165-291,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.08653616666666,0.0,38.841266166666664,5498f5469f41a409bf8c8c0a9bf229f2,776-136,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.9548035,0.0,38.965731,6a0b748952f7bc427d1fe98fff001714,596-977,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.00480516666667,0.0,38.97359816666667,20173cc5f2c54610e5e7282c5bda38e9,650-755,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
